"","mod","x","y","angle","height","period","wind"
"290","mod096",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"291","mod096",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"292","mod097",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"293","mod097",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"294","mod097",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"295","mod098",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"296","mod098",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"297","mod098",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"298","mod099",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"299","mod099",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"300","mod099",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"301","mod100",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"302","mod100",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"303","mod100",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"304","mod101",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"305","mod101",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"306","mod101",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"307","mod102",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"308","mod102",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"309","mod102",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"310","mod103",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"311","mod103",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"312","mod103",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"313","mod104",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"314","mod104",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"315","mod104",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"316","mod105",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"317","mod105",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"318","mod105",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"319","mod106",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"320","mod106",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"321","mod106",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"322","mod107",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"323","mod107",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"324","mod107",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"325","mod108",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"326","mod108",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"327","mod108",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"328","mod109",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"329","mod109",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"330","mod109",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"331","mod110",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"332","mod110",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"333","mod110",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"334","mod111",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"335","mod111",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"336","mod111",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"337","mod112",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"338","mod112",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"339","mod112",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"340","mod113",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"341","mod113",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"342","mod113",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"343","mod114",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"344","mod114",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"345","mod114",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"346","mod115",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"347","mod115",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"348","mod115",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"349","mod116",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"350","mod116",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"351","mod116",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"352","mod117",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"353","mod117",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"354","mod117",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"355","mod118",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"356","mod118",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"357","mod118",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"358","mod119",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"359","mod119",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"360","mod119",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
